customer_id,industry,region,signup_date,plan_type,monthly_revenue,churned,renewal_date,sales_rep,usage_score,nps_score
CUST-100260,Manufacturing,LATAM,2022-06-15,Pro,300.91,0,2025-07-11,Team Alpha,47.1,2
CUST-100261,Fintech,LATAM,2024-06-26,Pro,288.89,0,2025-07-11,Team Delta,70.5,9
CUST-100262,Healthcare,LATAM,2021-09-27,Pro,283.18,1,2025-07-10,Team Delta,40.7,10
CUST-100263,Healthcare,North America,2022-08-02,Basic,129.8,0,2025-07-11,Team Bravo,70.9,6
CUST-100264,Healthcare,EMEA,2023-06-20,Basic,148.23,1,2025-07-10,Team Charlie,67.5,2
CUST-100265,Consulting,APAC,2023-07-02,Basic,66.7,1,2025-07-10,Team Delta,58.1,8
CUST-100266,Healthcare,North America,2023-11-26,Enterprise,4770.93,0,2025-07-11,Team Bravo,79.3,10
CUST-100267,Consulting,LATAM,2023-05-29,Enterprise,1187.78,0,2025-07-11,Team Delta,100.0,9
CUST-100268,Media,LATAM,2023-11-09,Basic,68.64,0,2025-07-11,Team Alpha,67.6,7
CUST-100269,Media,LATAM,2022-03-15,Basic,138.38,1,2025-07-10,Team Charlie,52.5,10
CUST-100270,Media,EMEA,2023-06-10,Pro,357.51,0,2025-07-11,Team Delta,47.5,1
CUST-100271,Healthcare,North America,2022-07-30,Pro,246.17,0,2025-07-11,Team Alpha,100.0,6
CUST-100272,Consulting,North America,2023-09-28,Pro,386.88,0,2025-07-11,Team Charlie,73.0,8
CUST-100273,Education,North America,2024-03-10,Pro,279.68,0,2025-07-11,Team Charlie,91.9,9
CUST-100274,Healthcare,LATAM,2022-09-10,Basic,54.44,1,2025-07-10,Team Delta,54.0,9
CUST-100275,Fintech,APAC,2021-11-08,Pro,365.26,0,2025-07-11,Team Charlie,72.2,8
CUST-100276,Healthcare,EMEA,2022-07-10,Basic,75.26,0,2025-07-11,Team Delta,71.5,2
CUST-100277,Retail,North America,2022-12-14,Basic,58.1,0,2025-07-11,Team Charlie,76.5,5
CUST-100278,Healthcare,APAC,2023-10-28,Pro,497.44,0,2025-07-11,Team Delta,75.6,3
CUST-100279,Fintech,APAC,2022-02-10,Basic,132.47,0,2025-07-11,Team Charlie,90.5,2
CUST-100280,Manufacturing,APAC,2022-07-05,Basic,104.38,1,2025-07-10,Team Bravo,57.4,8
CUST-100281,Education,LATAM,2024-06-23,Basic,74.53,0,2025-07-11,Team Alpha,100.0,9
CUST-100282,Healthcare,EMEA,2022-06-08,Basic,83.4,0,2025-07-11,Team Delta,61.1,5
CUST-100283,Media,EMEA,2023-04-16,Basic,138.09,1,2025-07-10,Team Charlie,63.9,3
CUST-100284,Healthcare,North America,2022-12-07,Basic,137.91,0,2025-07-11,Team Alpha,66.9,7
CUST-100285,Healthcare,APAC,2023-04-17,Basic,66.08,0,2025-07-11,Team Delta,84.6,7
CUST-100286,Energy,LATAM,2022-05-28,Basic,69.31,0,2025-07-11,Team Bravo,84.8,8
CUST-100287,Healthcare,APAC,2023-03-08,Basic,75.98,0,2025-07-11,Team Charlie,46.6,8
CUST-100288,Energy,APAC,2023-12-22,Basic,131.87,0,2025-07-11,Team Delta,92.8,5
CUST-100289,Fintech,North America,2023-07-21,Basic,60.25,1,2025-07-10,Team Bravo,51.5,4
CUST-100290,Education,APAC,2023-01-08,Basic,56.78,0,2025-07-11,Team Alpha,69.6,10
CUST-100291,Fintech,LATAM,2023-03-08,Pro,342.07,0,2025-07-11,Team Bravo,77.6,8
CUST-100292,Education,LATAM,2023-10-25,Pro,213.72,1,2025-07-10,Team Bravo,46.6,7
CUST-100293,Media,North America,2024-02-03,Basic,56.56,0,2025-07-11,Team Alpha,80.7,3
CUST-100294,Consulting,North America,2023-08-08,Basic,75.25,0,2025-07-11,Team Alpha,73.3,4
CUST-100295,Media,LATAM,2022-09-07,Pro,327.85,0,2025-07-11,Team Delta,56.6,7
CUST-100296,Manufacturing,North America,2023-08-04,Basic,102.7,0,2025-07-11,Team Charlie,87.5,4
CUST-100297,Education,LATAM,2023-03-07,Pro,396.35,0,2025-07-11,Team Charlie,67.6,1
CUST-100298,Healthcare,LATAM,2024-05-15,Pro,488.97,0,2025-07-11,Team Bravo,81.5,5
CUST-100299,Consulting,LATAM,2022-03-24,Pro,391.56,0,2025-07-11,Team Delta,78.6,9
CUST-100300,Manufacturing,APAC,2022-01-25,Basic,94.23,0,2025-07-11,Team Bravo,92.5,2
CUST-100301,Healthcare,North America,2023-03-15,Pro,263.93,0,2025-07-11,Team Bravo,61.1,9
CUST-100302,Media,APAC,2021-11-18,Pro,414.48,0,2025-07-11,Team Bravo,100.0,9
CUST-100303,Retail,North America,2022-02-06,Basic,136.86,0,2025-07-11,Team Bravo,50.2,2
CUST-100304,Education,EMEA,2022-04-19,Pro,428.31,0,2025-07-11,Team Alpha,77.9,9
CUST-100305,Education,LATAM,2022-08-19,Basic,50.12,0,2025-07-11,Team Delta,85.6,4
CUST-100306,Media,APAC,2022-12-01,Basic,93.03,0,2025-07-11,Team Alpha,63.9,6
CUST-100307,Energy,LATAM,2023-06-17,Pro,297.78,0,2025-07-11,Team Charlie,74.8,8
CUST-100308,Fintech,APAC,2022-12-17,Pro,293.11,0,2025-07-11,Team Charlie,68.2,6
CUST-100309,Energy,LATAM,2022-09-16,Basic,79.17,0,2025-07-11,Team Charlie,38.6,1
CUST-100310,Manufacturing,North America,2022-08-06,Pro,485.79,1,2025-07-10,Team Alpha,69.1,9
CUST-100311,Consulting,LATAM,2023-07-11,Pro,272.61,1,2025-07-10,Team Alpha,67.7,6
CUST-100312,Energy,EMEA,2023-10-26,Basic,111.82,0,2025-07-11,Team Delta,71.7,1
CUST-100313,Education,North America,2023-01-05,Basic,101.77,0,2025-07-11,Team Charlie,75.4,1
CUST-100314,Healthcare,EMEA,2024-04-15,Basic,132.45,0,2025-07-11,Team Delta,84.5,2
CUST-100315,Energy,EMEA,2024-04-18,Basic,54.12,0,2025-07-11,Team Charlie,60.3,8
CUST-100316,Consulting,LATAM,2021-08-28,Pro,390.93,0,2025-07-11,Team Alpha,75.9,2
CUST-100317,Media,North America,2022-05-16,Basic,143.52,1,2025-07-10,Team Delta,45.3,4
CUST-100318,Manufacturing,APAC,2024-03-02,Pro,301.84,0,2025-07-11,Team Bravo,94.8,10
CUST-100319,Media,North America,2022-07-16,Pro,344.27,0,2025-07-11,Team Bravo,78.0,10
CUST-100320,Media,APAC,2023-07-16,Enterprise,2754.43,0,2025-07-11,Team Delta,100.0,9
CUST-100321,Education,North America,2023-12-04,Basic,137.18,0,2025-07-11,Team Delta,91.1,7
CUST-100322,Media,EMEA,2023-07-03,Pro,341.05,0,2025-07-11,Team Alpha,72.2,3
CUST-100323,Consulting,APAC,2023-02-04,Basic,66.17,0,2025-07-11,Team Charlie,90.6,3
CUST-100324,Education,EMEA,2024-02-07,Basic,72.85,1,2025-07-10,Team Delta,55.6,10
CUST-100325,Retail,EMEA,2022-01-04,Enterprise,2613.05,0,2025-07-11,Team Bravo,76.8,6
CUST-100326,Healthcare,APAC,2022-11-06,Pro,209.2,0,2025-07-11,Team Alpha,91.4,10
CUST-100327,Fintech,APAC,2023-12-26,Enterprise,3970.83,0,2025-07-11,Team Bravo,73.3,4
CUST-100328,Consulting,EMEA,2022-11-07,Basic,123.54,0,2025-07-11,Team Bravo,100.0,3
CUST-100329,Energy,North America,2023-03-19,Basic,107.87,0,2025-07-11,Team Bravo,80.2,5
CUST-100330,Energy,APAC,2021-11-06,Pro,318.65,0,2025-07-11,Team Delta,94.8,7
CUST-100331,Retail,EMEA,2021-12-16,Basic,77.68,0,2025-07-11,Team Delta,81.6,6
CUST-100332,Retail,APAC,2024-06-07,Pro,307.75,0,2025-07-11,Team Delta,93.7,1
CUST-100333,Energy,APAC,2023-12-07,Pro,239.47,0,2025-07-11,Team Delta,73.1,7
CUST-100334,Education,EMEA,2023-01-01,Pro,389.76,0,2025-07-11,Team Bravo,35.9,6
CUST-100335,Manufacturing,North America,2024-05-03,Pro,347.68,0,2025-07-11,Team Charlie,80.7,8
CUST-100336,Healthcare,North America,2021-10-26,Basic,107.94,0,2025-07-11,Team Bravo,79.0,9
CUST-100337,Manufacturing,LATAM,2021-07-30,Enterprise,4877.65,0,2025-07-11,Team Bravo,64.3,5
CUST-100338,Consulting,North America,2023-08-11,Enterprise,1036.12,0,2025-07-11,Team Bravo,50.7,7
CUST-100339,Energy,APAC,2023-05-15,Enterprise,2815.16,0,2025-07-11,Team Delta,98.2,3
CUST-100340,Fintech,LATAM,2024-03-24,Pro,332.61,0,2025-07-11,Team Bravo,100.0,9
CUST-100341,Consulting,North America,2022-03-05,Basic,93.09,0,2025-07-11,Team Alpha,66.2,1
CUST-100342,Media,North America,2022-04-10,Pro,275.76,0,2025-07-11,Team Charlie,96.1,5
CUST-100343,Education,EMEA,2024-02-22,Basic,103.35,0,2025-07-11,Team Delta,50.9,8
CUST-100344,Education,LATAM,2023-07-03,Basic,130.57,0,2025-07-11,Team Alpha,70.5,4
CUST-100345,Healthcare,North America,2024-01-17,Basic,76.97,0,2025-07-11,Team Bravo,80.7,5
CUST-100346,Consulting,North America,2022-11-23,Pro,480.98,0,2025-07-11,Team Bravo,73.0,5
CUST-100347,Manufacturing,North America,2021-11-22,Basic,58.86,0,2025-07-11,Team Delta,59.5,3
CUST-100348,Energy,North America,2023-06-11,Basic,54.16,0,2025-07-11,Team Delta,88.7,8
CUST-100349,Fintech,EMEA,2023-07-02,Pro,354.68,0,2025-07-11,Team Charlie,80.2,6
CUST-100350,Consulting,North America,2022-12-15,Pro,241.9,0,2025-07-11,Team Bravo,91.6,10
CUST-100351,Consulting,EMEA,2023-08-17,Pro,419.87,0,2025-07-11,Team Alpha,59.4,5
CUST-100352,Media,North America,2022-04-19,Enterprise,1375.6,0,2025-07-11,Team Alpha,91.1,6
CUST-100353,Consulting,LATAM,2022-06-05,Basic,75.53,0,2025-07-11,Team Delta,72.5,7
CUST-100354,Media,APAC,2022-08-16,Pro,483.38,0,2025-07-11,Team Charlie,100.0,8
CUST-100355,Healthcare,APAC,2022-09-18,Basic,136.46,0,2025-07-11,Team Alpha,74.1,8
CUST-100356,Media,EMEA,2023-11-21,Basic,129.55,1,2025-07-10,Team Charlie,64.3,5
CUST-100357,Education,LATAM,2023-09-21,Enterprise,3667.89,0,2025-07-11,Team Delta,77.1,2
CUST-100358,Education,EMEA,2021-11-20,Basic,149.94,0,2025-07-11,Team Delta,74.0,9
CUST-100359,Fintech,APAC,2023-04-03,Basic,59.05,0,2025-07-11,Team Bravo,79.9,4
CUST-100360,Fintech,APAC,2023-11-20,Enterprise,3602.05,0,2025-07-11,Team Delta,73.3,2
CUST-100361,Energy,APAC,2024-06-17,Basic,126.23,0,2025-07-11,Team Bravo,86.5,3
CUST-100362,Manufacturing,APAC,2024-04-09,Enterprise,4475.6,0,2025-07-11,Team Alpha,89.7,5
CUST-100363,Media,APAC,2023-06-07,Basic,82.46,0,2025-07-11,Team Charlie,55.0,7
CUST-100364,Consulting,LATAM,2021-12-02,Pro,369.03,0,2025-07-11,Team Delta,100.0,1
CUST-100365,Media,EMEA,2022-06-20,Basic,94.44,0,2025-07-11,Team Delta,91.7,3
CUST-100366,Media,APAC,2024-06-19,Pro,250.53,0,2025-07-11,Team Delta,75.0,5
CUST-100367,Healthcare,LATAM,2022-10-29,Pro,459.0,0,2025-07-11,Team Bravo,99.3,6
CUST-100368,Manufacturing,APAC,2023-07-16,Basic,141.42,0,2025-07-11,Team Charlie,50.5,4
CUST-100369,Manufacturing,APAC,2023-05-02,Basic,110.79,0,2025-07-11,Team Delta,77.6,6
CUST-100370,Education,LATAM,2023-01-08,Basic,124.69,0,2025-07-11,Team Alpha,94.8,7
CUST-100371,Media,LATAM,2022-09-04,Basic,139.67,0,2025-07-11,Team Alpha,76.3,9
CUST-100372,Healthcare,LATAM,2022-08-05,Basic,115.47,0,2025-07-11,Team Bravo,73.5,3
CUST-100373,Fintech,EMEA,2022-01-14,Pro,230.43,0,2025-07-11,Team Delta,53.9,5
CUST-100374,Fintech,EMEA,2022-11-13,Basic,78.49,0,2025-07-11,Team Charlie,77.7,10
CUST-100375,Media,LATAM,2023-10-21,Enterprise,3441.34,0,2025-07-11,Team Alpha,95.9,1
CUST-100376,Education,LATAM,2022-05-04,Enterprise,4906.9,0,2025-07-11,Team Charlie,59.1,10
CUST-100377,Energy,North America,2023-08-02,Pro,439.93,0,2025-07-11,Team Charlie,75.9,8
CUST-100378,Consulting,APAC,2024-01-12,Pro,438.02,0,2025-07-11,Team Bravo,72.8,6
CUST-100379,Healthcare,North America,2021-12-14,Pro,441.8,0,2025-07-11,Team Delta,86.9,8
CUST-100380,Consulting,North America,2022-10-14,Basic,102.65,0,2025-07-11,Team Charlie,100.0,10
CUST-100381,Energy,EMEA,2023-01-22,Enterprise,1848.18,0,2025-07-11,Team Charlie,81.2,10
CUST-100382,Energy,EMEA,2022-10-23,Basic,86.08,1,2025-07-10,Team Alpha,59.8,5
CUST-100383,Energy,EMEA,2023-10-18,Enterprise,2208.24,0,2025-07-11,Team Delta,97.6,4
CUST-100384,Healthcare,APAC,2022-09-10,Pro,327.12,0,2025-07-11,Team Alpha,78.6,1
CUST-100385,Manufacturing,APAC,2021-10-03,Enterprise,2695.78,0,2025-07-11,Team Bravo,63.3,1
CUST-100386,Media,EMEA,2024-06-28,Basic,123.69,1,2025-07-10,Team Bravo,52.2,5
CUST-100387,Education,EMEA,2024-03-27,Pro,392.59,0,2025-07-11,Team Alpha,73.1,10
CUST-100388,Media,APAC,2021-12-17,Basic,75.69,0,2025-07-11,Team Bravo,85.0,2
CUST-100389,Healthcare,North America,2023-12-19,Basic,90.43,0,2025-07-11,Team Delta,51.8,7
CUST-100390,Consulting,LATAM,2023-07-10,Pro,417.36,0,2025-07-11,Team Alpha,90.6,4
CUST-100391,Education,APAC,2023-05-26,Pro,417.3,0,2025-07-11,Team Delta,67.2,7
CUST-100392,Energy,APAC,2022-04-23,Basic,127.26,0,2025-07-11,Team Bravo,92.0,9
CUST-100393,Education,LATAM,2022-08-07,Pro,297.01,0,2025-07-11,Team Alpha,100.0,9
CUST-100394,Healthcare,EMEA,2022-01-04,Basic,111.72,0,2025-07-11,Team Bravo,82.4,5
CUST-100395,Media,EMEA,2023-03-25,Basic,77.11,0,2025-07-11,Team Charlie,89.5,3
CUST-100396,Healthcare,APAC,2021-11-03,Basic,103.3,0,2025-07-11,Team Charlie,93.4,7
CUST-100397,Education,APAC,2022-03-03,Pro,313.54,0,2025-07-11,Team Alpha,56.9,3
CUST-100398,Education,EMEA,2023-12-02,Basic,123.07,0,2025-07-11,Team Charlie,76.4,4
CUST-100399,Fintech,North America,2021-11-20,Basic,146.17,0,2025-07-11,Team Charlie,64.8,9
CUST-100400,Retail,LATAM,2022-01-11,Pro,251.14,0,2025-07-11,Team Alpha,93.7,1
CUST-100401,Energy,APAC,2024-02-07,Pro,290.26,1,2025-07-10,Team Charlie,50.5,3
CUST-100402,Energy,EMEA,2024-02-26,Pro,478.15,0,2025-07-11,Team Delta,58.6,5
CUST-100403,Manufacturing,LATAM,2023-09-30,Basic,123.72,0,2025-07-11,Team Alpha,70.3,1
CUST-100404,Education,LATAM,2023-06-10,Basic,134.2,0,2025-07-11,Team Delta,63.8,7
CUST-100405,Retail,APAC,2022-10-15,Pro,459.41,0,2025-07-11,Team Charlie,78.4,6
CUST-100406,Media,APAC,2022-10-28,Enterprise,1637.22,0,2025-07-11,Team Bravo,70.6,2
CUST-100407,Media,North America,2024-02-13,Basic,88.09,0,2025-07-11,Team Delta,68.9,9
CUST-100408,Healthcare,APAC,2022-05-29,Basic,105.38,0,2025-07-11,Team Bravo,58.4,4
CUST-100409,Healthcare,North America,2022-08-26,Basic,137.33,0,2025-07-11,Team Delta,42.7,6
CUST-100410,Consulting,EMEA,2022-03-11,Enterprise,2987.85,1,2025-07-10,Team Bravo,49.2,1
CUST-100411,Media,APAC,2022-04-07,Basic,61.64,0,2025-07-11,Team Bravo,82.0,3
CUST-100412,Energy,LATAM,2022-03-11,Basic,117.43,0,2025-07-11,Team Charlie,64.5,7
CUST-100413,Energy,North America,2023-04-06,Basic,80.47,0,2025-07-11,Team Delta,81.5,5
CUST-100414,Energy,EMEA,2024-06-15,Basic,52.29,0,2025-07-11,Team Charlie,85.7,2
CUST-100415,Fintech,North America,2022-10-06,Basic,63.25,1,2025-07-10,Team Delta,56.8,4
CUST-100416,Manufacturing,North America,2022-07-05,Pro,381.91,0,2025-07-11,Team Delta,79.3,6
CUST-100417,Education,APAC,2022-09-23,Pro,243.91,0,2025-07-11,Team Delta,73.3,8
CUST-100418,Media,North America,2021-10-29,Basic,97.82,0,2025-07-11,Team Bravo,73.4,4
CUST-100419,Media,APAC,2022-08-25,Basic,93.95,0,2025-07-11,Team Delta,74.0,6
CUST-100420,Manufacturing,North America,2023-05-02,Basic,50.03,0,2025-07-11,Team Alpha,50.2,3
CUST-100421,Consulting,APAC,2023-11-03,Pro,369.33,0,2025-07-11,Team Charlie,93.8,9
CUST-100422,Media,EMEA,2024-04-12,Basic,55.82,1,2025-07-10,Team Delta,57.2,9
CUST-100423,Fintech,North America,2022-08-27,Basic,93.03,0,2025-07-11,Team Charlie,69.9,5
CUST-100424,Energy,LATAM,2021-10-29,Basic,62.14,0,2025-07-11,Team Bravo,79.5,1
CUST-100425,Media,APAC,2022-03-25,Basic,100.94,1,2025-07-10,Team Charlie,45.6,1
CUST-100426,Media,LATAM,2024-01-21,Pro,269.79,0,2025-07-11,Team Charlie,82.4,6
CUST-100427,Energy,North America,2023-05-24,Basic,92.61,0,2025-07-11,Team Alpha,59.6,4
CUST-100428,Consulting,APAC,2023-07-09,Pro,321.44,0,2025-07-11,Team Alpha,80.7,6
CUST-100429,Energy,APAC,2024-07-01,Enterprise,4310.15,0,2025-07-11,Team Bravo,42.4,6
CUST-100430,Fintech,LATAM,2022-09-06,Basic,146.38,0,2025-07-11,Team Delta,71.5,6
CUST-100431,Education,EMEA,2023-05-22,Basic,75.98,0,2025-07-11,Team Alpha,59.3,10
CUST-100432,Retail,North America,2024-01-26,Basic,68.97,0,2025-07-11,Team Delta,89.0,5
CUST-100433,Education,LATAM,2023-05-13,Pro,259.66,0,2025-07-11,Team Delta,67.6,4
CUST-100434,Energy,North America,2024-02-03,Pro,311.42,0,2025-07-11,Team Bravo,74.8,7
CUST-100435,Media,LATAM,2021-08-20,Pro,244.77,0,2025-07-11,Team Charlie,100.0,2
CUST-100436,Education,LATAM,2022-07-01,Enterprise,2298.7,0,2025-07-11,Team Charlie,40.5,4
CUST-100437,Media,APAC,2024-05-20,Pro,457.87,0,2025-07-11,Team Bravo,68.3,10
CUST-100438,Retail,APAC,2023-12-23,Pro,467.63,1,2025-07-10,Team Bravo,45.0,1
CUST-100439,Manufacturing,APAC,2022-04-09,Pro,442.67,0,2025-07-11,Team Delta,90.6,1
CUST-100440,Media,LATAM,2023-09-25,Basic,134.09,0,2025-07-11,Team Charlie,73.7,7
CUST-100441,Manufacturing,North America,2022-09-16,Pro,397.81,1,2025-07-10,Team Delta,68.8,8
CUST-100442,Consulting,APAC,2024-01-06,Enterprise,1907.86,1,2025-07-10,Team Bravo,70.2,5
CUST-100443,Manufacturing,North America,2024-03-23,Basic,123.74,0,2025-07-11,Team Alpha,73.0,5
CUST-100444,Media,LATAM,2021-11-29,Pro,214.35,0,2025-07-11,Team Delta,86.9,3
CUST-100445,Retail,EMEA,2023-01-02,Pro,221.38,0,2025-07-11,Team Charlie,93.4,5
CUST-100446,Manufacturing,EMEA,2022-12-10,Basic,100.86,0,2025-07-11,Team Bravo,78.5,4
CUST-100447,Retail,North America,2024-05-17,Pro,432.4,0,2025-07-11,Team Bravo,74.7,3
CUST-100448,Retail,North America,2022-03-17,Basic,67.41,0,2025-07-11,Team Charlie,92.8,10
CUST-100449,Energy,North America,2023-04-11,Pro,206.28,0,2025-07-11,Team Bravo,85.8,1
CUST-100450,Fintech,EMEA,2022-10-01,Basic,79.54,0,2025-07-11,Team Delta,53.7,2
CUST-100451,Energy,EMEA,2023-11-12,Pro,203.13,0,2025-07-11,Team Charlie,97.5,4
CUST-100452,Media,APAC,2023-06-17,Pro,432.39,0,2025-07-11,Team Alpha,66.2,2
CUST-100453,Retail,North America,2022-11-11,Enterprise,2288.86,0,2025-07-11,Team Bravo,75.6,8
CUST-100454,Consulting,EMEA,2022-11-25,Enterprise,1455.83,0,2025-07-11,Team Alpha,75.6,2
CUST-100455,Consulting,LATAM,2023-03-30,Basic,62.81,0,2025-07-11,Team Charlie,87.4,8
CUST-100456,Fintech,North America,2024-04-27,Basic,109.85,0,2025-07-11,Team Alpha,87.9,10
CUST-100457,Media,APAC,2023-04-13,Basic,111.29,1,2025-07-10,Team Delta,23.1,4
CUST-100458,Education,LATAM,2022-04-28,Basic,62.15,0,2025-07-11,Team Alpha,79.6,3
CUST-100459,Media,EMEA,2024-03-04,Pro,401.44,0,2025-07-11,Team Charlie,87.2,7
CUST-100460,Education,North America,2024-03-08,Pro,453.95,1,2025-07-10,Team Charlie,67.6,5
CUST-100461,Retail,EMEA,2021-09-29,Pro,493.52,0,2025-07-11,Team Delta,62.8,7
CUST-100462,Consulting,APAC,2022-08-29,Basic,68.06,0,2025-07-11,Team Alpha,91.9,9
CUST-100463,Education,EMEA,2022-10-01,Basic,143.74,0,2025-07-11,Team Bravo,63.0,2
CUST-100464,Fintech,APAC,2024-06-29,Basic,60.79,0,2025-07-11,Team Delta,57.1,6
CUST-100465,Manufacturing,APAC,2022-01-15,Basic,104.22,0,2025-07-11,Team Alpha,74.4,8
CUST-100466,Manufacturing,APAC,2024-03-15,Pro,383.58,0,2025-07-11,Team Alpha,90.0,5
CUST-100467,Healthcare,LATAM,2022-03-14,Basic,66.01,0,2025-07-11,Team Delta,78.1,8
CUST-100468,Manufacturing,North America,2023-11-13,Pro,274.0,0,2025-07-11,Team Charlie,94.3,9
CUST-100469,Media,EMEA,2023-11-15,Basic,105.51,0,2025-07-11,Team Bravo,68.7,7
CUST-100470,Energy,EMEA,2021-12-02,Basic,111.5,0,2025-07-11,Team Charlie,85.3,4
CUST-100471,Consulting,LATAM,2022-01-03,Pro,201.57,0,2025-07-11,Team Bravo,41.8,6
CUST-100472,Retail,North America,2022-01-09,Pro,449.8,0,2025-07-11,Team Charlie,87.4,4
CUST-100473,Healthcare,North America,2023-08-24,Basic,82.69,0,2025-07-11,Team Bravo,87.0,7
CUST-100474,Education,EMEA,2023-09-09,Basic,97.03,0,2025-07-11,Team Delta,70.7,4
CUST-100475,Healthcare,EMEA,2023-04-17,Pro,416.62,1,2025-07-10,Team Delta,40.9,3
CUST-100476,Healthcare,LATAM,2023-07-14,Pro,241.35,0,2025-07-11,Team Delta,68.8,1
CUST-100477,Education,LATAM,2023-06-20,Basic,108.82,0,2025-07-11,Team Alpha,57.3,3
CUST-100478,Energy,APAC,2023-02-26,Pro,219.46,0,2025-07-11,Team Delta,100.0,8
CUST-100479,Manufacturing,North America,2024-01-28,Pro,402.94,0,2025-07-11,Team Alpha,100.0,3
CUST-100480,Fintech,LATAM,2021-10-27,Basic,99.83,0,2025-07-11,Team Alpha,72.4,10
CUST-100481,Fintech,North America,2023-04-16,Enterprise,3830.72,0,2025-07-11,Team Delta,68.2,3
CUST-100482,Fintech,APAC,2023-09-07,Basic,94.02,0,2025-07-11,Team Bravo,64.2,2
CUST-100483,Consulting,APAC,2021-07-14,Enterprise,2485.69,0,2025-07-11,Team Delta,47.0,9
CUST-100484,Energy,LATAM,2022-10-17,Basic,143.31,0,2025-07-11,Team Bravo,100.0,6
CUST-100485,Media,North America,2022-02-26,Basic,149.11,0,2025-07-11,Team Delta,58.8,7
CUST-100486,Education,EMEA,2023-10-25,Pro,371.56,0,2025-07-11,Team Alpha,67.7,2
CUST-100487,Manufacturing,LATAM,2022-12-29,Pro,249.59,0,2025-07-11,Team Delta,58.2,6
CUST-100488,Consulting,EMEA,2023-11-15,Basic,77.31,0,2025-07-11,Team Charlie,79.8,10
CUST-100489,Education,APAC,2023-06-18,Basic,135.27,0,2025-07-11,Team Alpha,72.8,5
CUST-100490,Fintech,LATAM,2022-04-30,Pro,452.58,0,2025-07-11,Team Alpha,72.1,5
CUST-100491,Retail,EMEA,2023-12-16,Basic,120.6,0,2025-07-11,Team Alpha,95.9,7
CUST-100492,Energy,North America,2022-07-08,Basic,140.39,1,2025-07-10,Team Alpha,50.9,4
CUST-100493,Consulting,LATAM,2021-09-16,Basic,115.7,1,2025-07-10,Team Bravo,40.0,8
CUST-100494,Fintech,EMEA,2023-07-15,Pro,217.12,0,2025-07-11,Team Charlie,61.8,8
CUST-100495,Retail,APAC,2023-03-02,Pro,492.45,0,2025-07-11,Team Charlie,62.6,10
CUST-100496,Retail,APAC,2023-08-19,Enterprise,4379.16,0,2025-07-11,Team Bravo,77.6,4
CUST-100497,Consulting,APAC,2022-01-23,Basic,111.97,0,2025-07-11,Team Bravo,72.5,5
CUST-100498,Consulting,LATAM,2021-12-13,Basic,103.24,0,2025-07-11,Team Charlie,86.1,2
CUST-100499,Consulting,APAC,2021-12-12,Pro,419.73,0,2025-07-11,Team Delta,70.8,8
CUST-100500,Education,APAC,2021-08-03,Basic,106.02,1,2025-07-10,Team Delta,53.4,9
CUST-100501,Retail,EMEA,2023-04-08,Basic,99.45,1,2025-07-10,Team Bravo,45.9,5
CUST-100502,Energy,North America,2022-03-07,Pro,396.25,0,2025-07-11,Team Delta,55.0,9
CUST-100503,Education,LATAM,2023-07-10,Basic,144.7,1,2025-07-10,Team Bravo,91.2,9
CUST-100504,Media,North America,2022-12-18,Enterprise,1088.14,0,2025-07-11,Team Charlie,62.7,6
CUST-100505,Healthcare,EMEA,2024-04-15,Basic,106.12,0,2025-07-11,Team Delta,72.5,2
CUST-100506,Fintech,North America,2022-12-03,Basic,90.4,0,2025-07-11,Team Bravo,78.6,2
CUST-100507,Energy,EMEA,2022-11-14,Enterprise,1326.9,0,2025-07-11,Team Charlie,96.4,1
CUST-100508,Manufacturing,North America,2023-10-29,Basic,92.86,0,2025-07-11,Team Bravo,58.1,10
CUST-100509,Healthcare,LATAM,2024-02-25,Enterprise,2849.18,0,2025-07-11,Team Bravo,84.8,7
CUST-100510,Consulting,EMEA,2022-07-10,Pro,363.63,0,2025-07-11,Team Charlie,96.0,10
CUST-100511,Consulting,LATAM,2022-06-29,Pro,493.42,0,2025-07-11,Team Charlie,75.9,1
CUST-100512,Manufacturing,APAC,2023-05-16,Basic,70.14,0,2025-07-11,Team Delta,67.8,4
CUST-100513,Energy,North America,2024-03-21,Pro,355.82,0,2025-07-11,Team Delta,60.7,5
CUST-100514,Media,EMEA,2023-05-31,Basic,115.96,0,2025-07-11,Team Delta,98.7,1
CUST-100515,Fintech,EMEA,2024-06-23,Pro,208.15,0,2025-07-11,Team Alpha,80.7,3
CUST-100516,Manufacturing,LATAM,2021-08-24,Basic,140.92,0,2025-07-11,Team Bravo,60.4,4
CUST-100517,Media,EMEA,2022-11-26,Basic,95.17,0,2025-07-11,Team Bravo,74.9,3
CUST-100518,Energy,APAC,2022-10-09,Basic,94.11,0,2025-07-11,Team Delta,94.1,5
CUST-100519,Energy,LATAM,2023-02-13,Basic,113.46,0,2025-07-11,Team Charlie,64.4,8
CUST-100520,Education,EMEA,2022-02-22,Pro,356.06,0,2025-07-11,Team Delta,56.6,3
CUST-100521,Education,North America,2023-10-14,Pro,308.93,1,2025-07-10,Team Alpha,58.2,8
CUST-100522,Fintech,North America,2023-12-07,Basic,100.71,0,2025-07-11,Team Bravo,73.6,5
CUST-100523,Healthcare,EMEA,2022-04-01,Basic,94.03,0,2025-07-11,Team Delta,70.2,6
